city,precinct,zip,race,party,sex,age,turf,voted01,voted00,voted99,family,famsize,represen,reached,other,goaway,nothome,bad,cant,nothing,contact,treatmen,primary
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55404,,,,19,101,0,0,0,4096,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,31,113,1,1,0,4108,2,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,83,103,0,1,0,4110,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,29,102,0,0,0,4113,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,34,151,0,0,0,4114,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,38,113,0,0,0,4116,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,54,103,0,0,0,4119,3,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,0,0,4120,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,25,152,0,1,0,4121,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,70,102,0,0,0,4126,1,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,56,102,0,1,0,4127,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,61,102,0,0,0,4128,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,46,104,0,0,0,4252,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,38,104,0,1,0,4253,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 5,55407,,,,21,137,0,0,0,4254,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,24,152,0,0,0,4255,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,34,113,0,1,0,4259,1,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,49,104,1,1,0,4260,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,29,151,1,1,1,4269,2,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,28,113,0,0,0,4271,4,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,26,103,0,1,0,4273,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,45,102,0,1,0,4281,3,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,42,113,1,1,0,4286,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,20,105,0,1,0,4288,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,87,104,0,0,0,4289,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,34,104,0,1,0,4290,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,33,104,0,1,0,4291,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,103,0,1,0,4293,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,30,151,1,1,0,4300,3,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,39,105,0,0,0,4303,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,33,105,0,0,0,4304,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,56,105,0,0,0,4305,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,30,105,0,0,0,4306,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,58,105,0,0,0,4307,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,27,105,0,0,0,4308,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,21,105,0,0,0,4309,2,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,45,103,0,0,0,4310,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,24,152,0,1,0,4312,1,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,34,104,0,0,0,4318,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,33,103,0,0,0,4319,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,27,152,0,1,0,4320,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,51,102,1,1,1,4322,2,1,0,0,0,0,0,0,1,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,24,113,0,0,0,4323,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,53,113,0,0,0,4324,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,27,104,0,0,0,4325,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,24,104,0,0,0,4326,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,47,152,0,1,0,4336,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,25,102,0,0,0,4337,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,102,0,0,0,4338,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,102,0,0,0,4339,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,53,102,0,0,0,4341,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,65,151,0,1,0,4342,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,53,113,1,1,0,4343,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,43,113,0,0,0,4344,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,66,152,0,0,0,4347,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,35,151,0,1,0,4353,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,103,0,1,0,4358,2,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,59,102,1,1,1,4364,1,1,0,0,0,0,0,0,1,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,33,152,0,0,0,4374,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,25,152,0,0,0,4375,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,39,152,0,1,0,4377,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,42,152,0,0,0,4378,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,35,152,0,0,0,4379,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,41,152,0,0,0,4380,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,45,113,0,1,0,4385,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,21,152,0,1,0,4391,3,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,21,152,0,1,0,4392,4,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,25,152,1,0,1,4393,4,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,23,152,0,1,0,4394,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,24,105,0,1,0,4398,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,25,113,0,0,0,4408,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,35,113,1,1,0,4412,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,33,113,0,1,0,4413,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,38,113,0,0,0,4414,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,19,104,0,0,0,4415,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,34,103,0,1,0,4416,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,28,152,0,1,0,4418,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,33,102,0,0,0,4422,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,21,102,0,1,0,4424,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,44,102,0,1,0,4425,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,27,102,0,1,0,4426,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,28,102,0,1,0,4427,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,26,102,0,1,0,4428,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,49,103,1,1,1,4436,2,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,1,0,4445,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,1,1,0,4446,4,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,26,152,0,0,0,4447,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,1,0,4448,3,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,25,152,0,0,0,4449,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,1,0,4450,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55407,,,,25,151,1,0,0,4452,4,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,52,152,1,0,0,4453,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,33,152,1,1,0,4454,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,43,152,0,0,0,4455,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,41,152,0,1,0,4456,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,26,102,0,1,0,4461,3,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,34,113,0,1,0,4462,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,41,105,0,0,0,4466,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,23,103,0,1,0,4473,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,33,103,0,0,0,4474,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,27,103,1,1,0,4475,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,30,103,1,1,0,4476,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,23,103,0,0,0,4477,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,28,103,0,0,0,4479,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55407,,,,30,152,1,0,0,4480,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 9,55408,,,,38,123,0,0,0,4504,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,2001,103,1,0,0,4506,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,47,102,0,0,0,4511,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,27,104,0,0,0,4515,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,32,113,0,0,0,4522,2,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,46,113,1,1,0,4523,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55407,,,,22,152,1,0,0,4525,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,26,104,0,0,0,4526,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,25,152,1,1,0,4527,3,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,32,104,0,0,0,4535,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,29,103,0,0,0,4536,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,103,0,0,0,4537,1,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,85,152,0,0,0,4539,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,79,113,1,1,0,4543,2,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,40,103,1,1,1,4545,2,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,38,102,1,1,0,4549,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,29,152,0,0,0,4553,1,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,26,102,0,0,0,4554,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,1,0,4557,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,48,152,1,1,1,4558,1,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,22,152,0,0,0,4559,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,36,152,0,0,0,4560,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,23,152,1,1,0,4561,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,44,152,1,1,0,4562,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,20,113,0,1,0,4564,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,79,105,0,0,0,4567,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,54,103,1,1,1,4568,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,40,113,0,1,0,4584,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,36,103,1,1,0,4587,1,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,46,102,1,1,0,4588,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,65,113,1,1,0,4591,3,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,31,113,0,1,0,4592,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,21,105,0,1,0,4593,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,79,104,1,1,0,4594,3,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,41,105,1,1,0,4597,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,53,104,1,1,1,4598,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,104,0,0,0,4602,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,46,104,1,1,0,4603,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,40,102,0,0,0,4607,4,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,44,102,0,0,0,4609,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,46,113,1,1,0,4612,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,22,113,0,1,0,4613,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,26,113,1,1,0,4614,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,28,113,0,1,0,4615,4,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,41,102,1,1,0,4626,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,51,113,0,1,0,4631,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,35,104,0,1,0,4633,4,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,23,105,0,0,0,4635,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,30,105,1,1,1,4636,2,1,0,0,0,0,1,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,29,104,0,0,0,4637,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,38,102,1,1,0,4639,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,58,102,0,1,0,4642,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,41,113,0,1,0,4643,3,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,47,113,0,1,0,4645,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,58,105,1,1,1,4647,2,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,42,103,1,1,0,4649,1,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,50,102,1,1,0,4650,1,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,32,102,0,0,0,4651,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,42,113,1,1,0,4652,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,21,103,0,0,0,4656,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,34,102,0,1,0,4657,2,1,0,0,0,0,0,0,1,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,48,105,1,0,0,4658,1,1,0,0,0,0,1,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,25,105,0,0,0,4659,1,1,0,0,0,0,1,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,36,102,0,0,0,4660,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,41,113,1,1,0,4662,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,37,102,0,0,0,4663,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,39,102,0,0,0,4664,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,41,113,1,1,0,4665,2,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,44,113,1,0,0,4666,1,1,0,0,0,1,0,0,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,64,102,0,1,0,4671,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,34,102,0,0,0,4673,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,40,102,1,1,0,4674,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,46,102,0,0,0,4676,3,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,28,102,0,0,0,4677,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 2 P- 5,55414,,,,68,28,1,1,1,4679,2,1,0,0,0,1,0,0,0,0,1,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P-10,55407,,,,19,113,0,0,0,4680,1,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,37,105,0,0,1,4681,4,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 8,55407,,,,40,104,0,1,0,4682,2,1,0,0,0,0,0,0,0,0,0,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,35,152,0,0,0,4683,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,34,152,0,0,0,4684,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,34,152,0,0,0,4685,1,1,0,0,0,0,0,1,0,0,1,0
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,21,152,1,1,0,4686,4,1,0,0,0,0,0,0,0,0,0,1
MINNEAPOLIS,MINNEAPOLIS W- 6 P- 2,55408,,,,39,152,0,1,0,4688,1,1,0,0,0,0,0,0,0,0,0,0
